7,4096
7,4096
8,4096
8,4096
8,4096
8,4096
25,4096
91,4096
33,4096
34,4096
34,4096
38,4096
115,4096
90,4096
90,4096
7,4096
7,4096
42,4096
74,4096
117,4096
117,4096
32,4096
100,4096
109,4096
109,4096
109,4096
109,4096
109,4096
109,4096
109,4096
109,4096
11,4096
79,4096
97,4096
